protein_id	split	source	pdb_file	status	ca_residues	sequence_length	structure_sequence_coverage	error
3H4S_E	train	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/3H4S.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/train/3H4S_E.pdb	ok	96	135	0.7111111111111111	
1XOY_A	train	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/1XOY.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/train/1XOY_A.pdb	ok	161	161	1.0	
9NXM_A	train	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9NXM.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/train/9NXM_A.pdb	ok	213	224	0.9508928571428571	
1UAS_A	train	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/1UAS.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/train/1UAS_A.pdb	ok	362	362	1.0	
3T57_A	train	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/3T57.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/train/3T57_A.pdb	ok	288	305	0.9442622950819672	
1F7S_A	train	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/1F7S.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/train/1F7S_A.pdb	ok	124	139	0.8920863309352518	
2G5X_A	train	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/2G5X.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/train/2G5X_A.pdb	ok	234	234	1.0	
9BCM_A	train	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9BCM.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/train/9BCM_A.pdb	ok	409	548	0.7463503649635036	
3A8T_A	train	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/3A8T.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/train/3A8T_A.pdb	ok	289	339	0.8525073746312685	
1J6Y_A	train	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/1J6Y.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/train/1J6Y_A.pdb	ok	120	139	0.8633093525179856	
1E6B_A	train	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/1E6B.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/train/1E6B_A.pdb	ok	194	221	0.8778280542986425	
3JRN_A	train	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/3JRN.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/train/3JRN_A.pdb	ok	151	176	0.8579545454545454	
2WWB_H	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/2WWB.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/2WWB_H.pdb	ok	269	362	0.7430939226519337	
2WWB_I	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/2WWB.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/2WWB_I.pdb	ok	153	184	0.8315217391304348	
2WWB_K	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/2WWB.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/2WWB_K.pdb	ok	83	142	0.5845070422535211	
2WWB_L	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/2WWB.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/2WWB_L.pdb	ok	127	127	1.0	
2WWB_M	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/2WWB.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/2WWB_M.pdb	ok	84	113	0.7433628318584071	
2WWB_N	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/2WWB.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/2WWB_N.pdb	ok	69	120	0.575	
6XYW_AO	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/6XYW.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/6XYW_AO.pdb	ok	452	491	0.9205702647657841	
6XYW_AQ	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/6XYW.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/6XYW_AQ.pdb	ok	366	521	0.7024952015355086	
6XYW_Aa	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/6XYW.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/6XYW_Aa.pdb	ok	96	349	0.27507163323782235	
6XYW_Ac	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/6XYW.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/6XYW_Ac.pdb	ok	218	324	0.6728395061728395	
6XYW_Ak	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/6XYW.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/6XYW_Ak.pdb	ok	127	173	0.7341040462427746	
6XYW_Ar	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/6XYW.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/6XYW_Ar.pdb	ok	137	270	0.5074074074074074	
6XYW_BD	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/6XYW.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/6XYW_BD.pdb	ok	210	420	0.5	
6XYW_BE	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/6XYW.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/6XYW_BE.pdb	ok	348	409	0.8508557457212714	
6XYW_BG	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/6XYW.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/6XYW_BG.pdb	ok	364	576	0.6319444444444444	
6XYW_Bb	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/6XYW.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/6XYW_Bb.pdb	ok	281	556	0.5053956834532374	
6XYW_Bc	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/6XYW.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/6XYW_Bc.pdb	ok	327	362	0.9033149171270718	
6XYW_Bf	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/6XYW.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/6XYW_Bf.pdb	ok	136	148	0.918918918918919	
6XYW_Bg	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/6XYW.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/6XYW_Bg.pdb	ok	128	129	0.9922480620155039	
6XYW_Bh	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/6XYW.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/6XYW_Bh.pdb	ok	123	430	0.28604651162790695	
6XYW_Bi	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/6XYW.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/6XYW_Bi.pdb	ok	101	241	0.4190871369294606	
6XYW_Bj	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/6XYW.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/6XYW_Bj.pdb	ok	123	314	0.39171974522292996	
6XYW_Bl	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/6XYW.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/6XYW_Bl.pdb	ok	91	154	0.5909090909090909	
6XYW_Bo	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/6XYW.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/6XYW_Bo.pdb	ok	99	135	0.7333333333333333	
6XYW_Bq	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/6XYW.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/6XYW_Bq.pdb	ok	62	261	0.23754789272030652	
6XYW_Br	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/6XYW.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/6XYW_Br.pdb	ok	83	212	0.3915094339622642	
6XYW_Bv	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/6XYW.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/6XYW_Bv.pdb	ok	149	195	0.764102564102564	
9EVT_R	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9EVT.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9EVT_R.pdb	ok	166	212	0.7830188679245284	
9GYT_R	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9GYT.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9GYT_R.pdb	ok	166	212	0.7830188679245284	
9GYT_g	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9GYT.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9GYT_g.pdb	ok	571	668	0.8547904191616766	
9GYT_l	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9GYT.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9GYT_l.pdb	ok	442	576	0.7673611111111112	
9H3G_AA	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_AA.pdb	ok	208	250	0.832	
9H3G_AB	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_AB.pdb	ok	180	197	0.9137055837563451	
9H3G_AC	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_AC.pdb	ok	215	284	0.7570422535211268	
9H3G_AD	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_AD.pdb	ok	184	207	0.8888888888888888	
9H3G_AE	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_AE.pdb	ok	129	130	0.9923076923076923	
9H3G_AF	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_AF.pdb	ok	138	146	0.9452054794520548	
9H3G_AG	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_AG.pdb	ok	203	206	0.9854368932038835	
9H3G_AH	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_AH.pdb	ok	128	134	0.9552238805970149	
9H3G_AI	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_AI.pdb	ok	92	177	0.519774011299435	
9H3G_AJ	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_AJ.pdb	ok	186	187	0.9946524064171123	
9H3G_AK	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_AK.pdb	ok	178	214	0.8317757009345794	
9H3G_AM	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_AM.pdb	ok	163	164	0.9939024390243902	
9H3G_AN	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_AN.pdb	ok	99	124	0.7983870967741935	
9H3G_AO	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_AO.pdb	ok	62	164	0.3780487804878049	
9H3G_AP	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_AP.pdb	ok	134	135	0.9925925925925926	
9H3G_AQ	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_AQ.pdb	ok	136	143	0.951048951048951	
9H3G_AT	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_AT.pdb	ok	94	112	0.8392857142857143	
9H3G_AU	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_AU.pdb	ok	109	119	0.9159663865546218	
9H3G_AV	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_AV.pdb	ok	126	133	0.9473684210526315	
9H3G_AW	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_AW.pdb	ok	111	112	0.9910714285714286	
9H3G_AX	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_AX.pdb	ok	97	112	0.8660714285714286	
9H3G_AY	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_AY.pdb	ok	87	95	0.9157894736842105	
9H3G_AZ	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_AZ.pdb	ok	68	69	0.9855072463768116	
9H3G_Aa	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_Aa.pdb	ok	185	222	0.8333333333333334	
9H3G_BB	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_BB.pdb	ok	119	141	0.8439716312056738	
9H3G_BD	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_BD.pdb	ok	97	105	0.9238095238095239	
9H3G_BE	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_BE.pdb	ok	90	92	0.9782608695652174	
9H3G_BF	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_BF.pdb	ok	190	233	0.8154506437768241	
9H3G_BG	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_BG.pdb	ok	234	256	0.9140625	
9H3G_BH	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_BH.pdb	ok	205	206	0.9951456310679612	
9H3G_BI	valid	/home/ganeshiny.sridharan/dgg/deep-green-GO/preprocessing/data_arc_rebuild_2026_07_14/structure_files/9H3G.cif.gz	/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_benchmark/nominal_30_identity_80_coverage/inputs/structures/valid/9H3G_BI.pdb	ok	131	140	0.9357142857142857	
